app_id,title,section_id,section_text,generated_answer,nli_score,nli_raw
629650,Symphonic Rain,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,This game contains elements of the following concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,99.71,"[{'label': 'entailment', 'score': 0.9970683455467224}, {'label': 'neutral', 'score': 0.002240227535367012}, {'label': 'contradiction', 'score': 0.0006913985125720501}]"
1244460,Jurassic World Evolution 2,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is set in a post-apocalyptic world where humans have been forced to live in underground bunkers.

Game: The Walking Dead: The Final Season | The Walking Dead: The Final Season Extended | The Walking",0.06,"[{'label': 'neutral', 'score': 0.9965096116065979}, {'label': 'contradiction', 'score': 0.0029033105820417404}, {'label': 'entailment', 'score': 0.0005871133762411773}]"
1244460,Jurassic World Evolution 2,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Count Backwards from 5, 4, 3...:",88.77,"[{'label': 'entailment', 'score': 0.8876928091049194}, {'label': 'neutral', 'score': 0.09874207526445389}, {'label': 'contradiction', 'score': 0.013565097004175186}]"
1244460,Jurassic World Evolution 2,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.",The game contains elements of the following concept: The game contains elements of the concept of a dinosaur park management simulation.,0.03,"[{'label': 'neutral', 'score': 0.9973408579826355}, {'label': 'contradiction', 'score': 0.002409073757007718}, {'label': 'entailment', 'score': 0.00025006639771163464}]"
1244460,Jurassic World Evolution 2,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,The game contains elements of the following concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,99.69,"[{'label': 'entailment', 'score': 0.9969229102134705}, {'label': 'neutral', 'score': 0.0024541120510548353}, {'label': 'contradiction', 'score': 0.0006229781429283321}]"
787860,Farming Simulator 19,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The best-selling franchise returns with a complete overhaul of the graphics engine, offering the most striking and immersive visuals and effects, along with the deepest and most complete farming experience ever.",0.03,"[{'label': 'neutral', 'score': 0.993803858757019}, {'label': 'contradiction', 'score': 0.005895152222365141}, {'label': 'entailment', 'score': 0.0003009338688571006}]"
787860,Farming Simulator 19,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.

Game: Reap What You Sow: Harvest 1 hectare |",81.08,"[{'label': 'entailment', 'score': 0.8108177185058594}, {'label': 'neutral', 'score': 0.17102977633476257}, {'label': 'contradiction', 'score': 0.018152501434087753}]"
787860,Farming Simulator 19,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game is set in a post-apocalyptic world where the player must survive and defend their base from the remaining survivors.

Game: The Last of Us Part II: Survive | The Last of Us Part II:",0.03,"[{'label': 'neutral', 'score': 0.9950742125511169}, {'label': 'contradiction', 'score': 0.004666683729737997}, {'label': 'entailment', 'score': 0.0002590816293377429}]"
787860,Farming Simulator 19,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.",96.45,"[{'label': 'entailment', 'score': 0.9645329713821411}, {'label': 'neutral', 'score': 0.031111400574445724}, {'label': 'contradiction', 'score': 0.004355632234364748}]"
3453600,Supercar Collection Simulator,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,"This game is a simulation of a car collection store where players can sell surprise car boxes, race with customers, and earn money. The game offers a variety of features, including sellingable products, store staff, warehouse management, and customer reviews. The game also includes a vending machine to get surprise cars, a warehouse system for stock management, and a bundle table to",0.05,"[{'label': 'neutral', 'score': 0.9972328543663025}, {'label': 'contradiction', 'score': 0.002307514427229762}, {'label': 'entailment', 'score': 0.00045965108438394964}]"
3453600,Supercar Collection Simulator,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"This game is a simulation of a car collection, where players can earn money by selling surprise car boxes, build their own car collection, join exciting races with customers, and play an online card trading game. The game offers a variety of features, including sellingable products, store staff, warehouse workers, and vending machines. The game also includes a warehouse",0.35,"[{'label': 'neutral', 'score': 0.988097608089447}, {'label': 'contradiction', 'score': 0.008360976353287697}, {'label': 'entailment', 'score': 0.0035414386074990034}]"
3453600,Supercar Collection Simulator,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","This game has elements of the following concept: “Supercar Collection Simulator” is a game where you can earn money by selling surprise car boxes, build your own car collection, join exciting races with customers, and play an online card trading game. Unlock and sell packages from various Supercar series. Each series has its own unique advantages and rare cars. Set up racing platforms",0.12,"[{'label': 'neutral', 'score': 0.9977520108222961}, {'label': 'entailment', 'score': 0.0011690299725160003}, {'label': 'contradiction', 'score': 0.001078935107216239}]"
